coords,lat,lng,name
"[None, None]",,,"Любитове, Сумська область"
"[None, None]",,,"Столяреве, Сумська область"
"['50.50625', '33.60304']",50.50625,33.60304,"Грабщина, Сумська область"
"['51.54769', '33.7688']",51.54769,33.7688,"Сутиски, Сумська область"
"[None, None]",,,"Катеринівка, Сумська область"
"['51.8503', '34.36082']",51.8503,34.36082,"Сопич, Сумська область"
"['51.58225', '33.80942']",51.58225,33.80942,"Дунаєць, Сумська область"
"[None, None]",,,"Будища, Сумська область"
"[None, None]",,,"Первомайське, Сумська область"
"['50.41966', '34.80396']",50.41966,34.80396,"Комарівка, Сумська область"
"['51.84879', '34.13178']",51.84879,34.13178,"Пустогород, Сумська область"
"[None, None]",,,"Шалигине, Сумська область"
"[None, None]",,,"Ходине, Сумська область"
"['51.6206', '34.02946']",51.6206,34.02946,"Сваркове, Сумська область"
"[None, None]",,,"Обложки, Сумська область"
"['51.6392', '33.80804']",51.6392,33.80804,"Полошки, Сумська область"
"[None, None]",,,"Черневе, Сумська область"
"[None, None]",,,"Будівельне, Сумська область"
"['51.92194', '34.18463']",51.92194,34.18463,"Баранівка, Сумська область"
"['51.7964', '34.32049']",51.7964,34.32049,"Кореньок, Сумська область"
"['51.62361', '33.86811']",51.62361,33.86811,"Некрасове, Сумська область"
"['51.54095', '33.82837']",51.54095,33.82837,"Уздиця, Сумська область"
"['51.70236', '34.24419']",51.70236,34.24419,"Харківка, Сумська область"
"[None, None]",,,"Привілля, Сумська область"
"['50.50144', '34.5587']",50.50144,34.5587,"Калюжне, Сумська область"
"['51.80819', '33.94526']",51.80819,33.94526,"Горіле, Сумська область"
"['51.75848', '33.79306']",51.75848,33.79306,"Слоут, Сумська область"
"['51.91349', '33.29347']",51.91349,33.29347,"Пирогівка, Сумська область"
"[None, None]",,,"Чапліївка, Сумська область"
"[None, None]",,,"Собич, Сумська область"
"['51.69904', '33.19334']",51.69904,33.19334,"Лушники, Сумська область"
"[None, None]",,,"Остроушки, Сумська область"
"['51.9111', '33.41298']",51.9111,33.41298,"Ображіївка, Сумська область"
"[None, None]",,,"Собичеве, Сумська область"
"['51.79917', '33.55743']",51.79917,33.55743,"Гукове, Сумська область"
"[None, None]",,,"Клишки, Сумська область"
"['50.80568', '34.24424']",50.80568,34.24424,"Гамаліївка, Сумська область"
"['51.84105', '33.40984']",51.84105,33.40984,"Ковтунове, Сумська область"
"[None, None]",,,"Глазове, Сумська область"
"[None, None]",,,"ст.Макове, Сумська область"
"[None, None]",,,"Суботів, Черкаська область"
"[None, None]",,,"Дніпровська (АС), ч/з Енергодарську АС, Черкаська область"
"[None, None]",,,"Юрчиха, Черкаська область"
"['49.10686', '30.12743']",49.10686,30.12743,"Зелений Ріг, Черкаська область"
"['49.14805', '30.8193']",49.14805,30.8193,"Стара Буда, Черкаська область"
"[None, None]",,,"Кедина Гора, Черкаська область"
"[None, None]",,,"Антипівка, Черкаська область"
"['49.83454', '32.10011']",49.83454,32.10011,"Львівка, Черкаська область"
"[None, None]",,,"Яблунів, Черкаська область"
"['49.85773', '31.30988']",49.85773,31.30988,"Черниші, Черкаська область"
"[None, None]",,,"ще Сахнівське), Черкаська область"
"[None, None]",,,"Чеснівка, Черкаська область"
"[None, None]",,,"Летичівка, Черкаська область"
